DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,FINANCING_SCHEME,FINANCING_SCHEME_REV,FUNCTION,MODE_PROVISION,PROVIDER,FACTOR_PROVISION,ASSET_TYPE,PRICE_BASE,TIME_PERIOD,OBS_VALUE,BASE_PER,CURRENCY,OBS_STATUS,OBS_STATUS2,OBS_STATUS3,UNIT_MULT,DECIMALS
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2006,3303.579,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2007,3349.241,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2009,3534.217,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2010,3572.752,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2011,3628.182,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2012,3696.156,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2013,3770.16,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2014,3845.258,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2015,3889.732,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2016,3940.149,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2017,4002.257,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2018,4037.156,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2019,4131.888,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2020,4352.668,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2021,4674.925,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1972,1295.13,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1973,1444.303,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1974,1574.005,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1975,1649.807,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1976,1568.467,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1977,1582.917,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1978,1709.399,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1979,1583.508,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1980,1408.624,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1981,1454.58,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NZL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1982,1456.315,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1978,1409.831,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1979,1493.797,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1980,1594.06,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1981,1650.871,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1982,1720.087,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1983,1774.302,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),HUN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1998,1338.622,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2017,5724.452,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2018,5808.855,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2021,6609.538,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2022,6076.084,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2023,5822.645,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2008,5100.178,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2015,5587.997,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2009,5334.676,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2011,5343.147,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2007,4999.732,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2006,4872.285,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2005,4668.188,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2004,4484.892,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2002,4207.349,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2014,5445.714,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2012,5411.535,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2013,5356.839,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DNK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2010,5435.29,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CZE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2024,4046.85,2020,,P,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CZE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2022,4012.926,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GRC,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2001,2517.149,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GRC,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2007,3323.42,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GRC,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2008,3473.102,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),ITA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2003,3670.812,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),ITA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2004,3854.506,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1970,886.04,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NLD,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1990,2919.193,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NLD,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1991,3025.493,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NLD,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1992,3115.329,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NLD,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1993,3156.718,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NLD,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1994,3167.872,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),MEX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2008,1114.819,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),MEX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2003,1085.062,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),MEX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2004,1137.256,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),MEX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2005,1106.137,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),MEX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2006,1133.293,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),MEX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2007,1150.493,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),MEX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2010,1054.883,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2009,3310.82,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2010,3305.056,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2011,3114.437,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2012,2949.018,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2013,2891.355,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2014,2916.172,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2015,3013.065,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2016,3122.428,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2017,3198.237,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1995,1891.746,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2000,2699.584,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1976,715.641,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1977,669.682,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1978,713.033,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1979,696.0,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1980,840.404,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1981,872.488,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1982,901.233,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1983,847.019,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1984,828.44,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1985,945.902,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1986,1153.8,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1987,1193.41,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1988,1336.359,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1989,1285.977,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1990,1341.792,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1970,289.974,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1971,337.871,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1972,463.722,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1973,553.811,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1974,575.283,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1975,712.557,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2014,1910.81,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2012,1796.318,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2011,1791.015,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2013,1872.492,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1995,744.96,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1996,833.608,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1997,857.803,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1998,886.921,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1999,1003.813,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2000,1001.109,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),POL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2001,1080.38,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2013,5211.295,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2014,5307.929,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2015,5204.959,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2016,5234.708,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2017,5226.134,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2018,5361.343,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2019,5542.815,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),IRL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1980,1180.76,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FRA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2007,5015.674,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FRA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2024,6113.084,2020,,P,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FRA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2021,6330.708,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FRA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1985,2523.013,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FRA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1990,3074.766,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FRA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1991,3176.771,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FIN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1970,1058.35,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FIN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1971,1152.706,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FIN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1972,1252.597,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FIN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1973,1311.609,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FIN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1974,1354.478,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FIN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1975,1458.886,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FIN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1976,1555.648,2020,,,,,0,1
